META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0402-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VIILLAVICENCIO,RESOLUCION 0402-2019,0,06/28/2019 12:00:00 AM,06/28/2019 12:00:00 AM,06/28/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188624;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0402-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VIILLAVICENCIO,RESOLUCION 0402-2019,0,06/28/2019 12:00:00 AM,06/28/2019 12:00:00 AM,07/05/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188637;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0403 DE 2021,892000501,RESOLUCION NO 0403 DE 2021,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810718;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0403 DE 2021,892000501,RESOLUCION NO 0403 DE 2021,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810719;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0426-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0426-2018,0,07/31/2018 12:00:00 AM,07/31/2018 12:00:00 AM,08/01/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187356;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0447-2022,892000501,RESOLUCION NO 0447 DE 2022,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,10/11/2022 12:00:00 AM,10/11/2022 12:00:00 AM,10/19/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261811152;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0447-2022,892000501,RESOLUCION NO 0447 DE 2022,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,10/11/2022 12:00:00 AM,10/11/2022 12:00:00 AM,10/19/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261811153;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0455-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0455-2018,0,08/15/2018 12:00:00 AM,08/15/2018 12:00:00 AM,08/17/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187462;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0455-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0455 -2019,0,07/31/2019 12:00:00 AM,07/31/2019 12:00:00 AM,08/01/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188736;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0469-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0469 -2019,0,08/05/2019 12:00:00 AM,08/05/2019 12:00:00 AM,08/05/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188738;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0483-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0483 -2019,0,08/14/2019 12:00:00 AM,08/14/2019 12:00:00 AM,08/14/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188797;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0492-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION NRO 0492-2018,0,09/11/2018 12:00:00 AM,09/11/2018 12:00:00 AM,09/12/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187596;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0498-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0498 -2019,0,08/29/2019 12:00:00 AM,08/29/2019 12:00:00 AM,08/29/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188817;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0511 DE 2021,892000501,RESOLUCION NO 0511 DE 2021,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,01/28/2022 12:00:00 AM,01/28/2022 12:00:00 AM,01/28/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810880;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0511 DE 2021,892000501,RESOLUCION NO 0511 DE 2021,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,01/28/2022 12:00:00 AM,01/28/2022 12:00:00 AM,01/28/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810881;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0511 DE 2021,892000501,RESOLUCION NO 0511 DE 2021,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,01/28/2022 12:00:00 AM,01/28/2022 12:00:00 AM,01/28/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810882;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0529-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0529 -2019,0,09/13/2019 12:00:00 AM,09/13/2019 12:00:00 AM,09/23/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188878;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0540-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0540 -2019,0,09/24/2019 12:00:00 AM,09/24/2019 12:00:00 AM,09/26/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188898;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0543 DE 2020,8920005015,RESOLUCION NO. 0543 DE 2020,RESOLUCION NO. 0543 DE 2020,0,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,12/07/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189978;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0544 DE 2020,892000501,RESOLUCION NO 0544 DE 2020,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,01/28/2021 12:00:00 AM,01/28/2021 12:00:00 AM,01/28/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810238;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0544 DE 2020,892000501,RESOLUCION NO 0544 DE 2020,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,0,01/28/2021 12:00:00 AM,01/28/2021 12:00:00 AM,01/28/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810239;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0559-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0559-2018,0,10/24/2018 12:00:00 AM,10/24/2018 12:00:00 AM,10/24/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187740;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0569-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0569 -2019,0,10/09/2019 12:00:00 AM,10/09/2019 12:00:00 AM,10/09/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188939;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0576-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0576-2018,0,11/08/2018 12:00:00 AM,11/08/2018 12:00:00 AM,11/09/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187818;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0643-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0643 -2019,0,11/07/2019 12:00:00 AM,11/07/2019 12:00:00 AM,11/07/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189019;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0664 DE 2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0664 -2019,0,11/25/2019 12:00:00 AM,11/25/2019 12:00:00 AM,11/25/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189118;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0669-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0669-2018,0,11/28/2018 12:00:00 AM,11/28/2018 12:00:00 AM,12/05/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187877;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0680-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION NO 0680 DE 2018,0,01/31/2019 12:00:00 AM,01/31/2019 12:00:00 AM,01/31/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188057;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0694-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0694-2018,0,12/06/2018 12:00:00 AM,12/06/2018 12:00:00 AM,12/06/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187879;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0706 DE 2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0706 -2019,0,12/09/2019 12:00:00 AM,12/09/2019 12:00:00 AM,12/09/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189178;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0730-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0730 -2019,0,12/26/2019 12:00:00 AM,12/26/2019 12:00:00 AM,12/26/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189238;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0755-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0755-2018,0,12/11/2018 12:00:00 AM,12/11/2018 12:00:00 AM,12/14/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187918;
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0863-2017,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0863-2017,0,01/31/2018 12:00:00 AM,11/29/2017 12:00:00 AM,01/31/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186675;
"META - EMPRESA DE SERVICIOS PÚBLICOS DEL META S.A. E.S.P. - EDESA S.A. E.S.P.,822006587,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Cubarral,042 DE 2017,9005798228,CONSORCIO C&G,430 DE 2012,""1,844,366,639"",02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,02/06/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184976";
"META - EMPRESA DE SERVICIOS PÚBLICOS DEL META S.A. E.S.P. - EDESA S.A. E.S.P.,822006587,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Cubarral,192 DE 2016,9004098624,UNION TEMPORAL BOCATOMA PTAP,112 DE 2011,""13,184,329,568"",05/04/2016 12:00:00 AM,05/05/2016 12:00:00 AM,05/12/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183513";
"META - EMPRESA DE SERVICIOS PÚBLICOS DEL META S.A. E.S.P. - EDESA S.A. E.S.P.,822006587,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Cubarral,206 DE 2016,9004098624,UNION TEMPORAL BOCATOMA PTAP,112 DE 2011,""1,680,994,370"",05/05/2016 12:00:00 AM,05/05/2016 12:00:00 AM,05/12/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183514";
"META - EMPRESA DE SERVICIOS PÚBLICOS DEL META S.A. E.S.P. - EDESA S.A. E.S.P.,822006587,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Granada,208,16.677.579,JUAN CARLOS TORRES HURTADO,399 DE 2012,""59,820,354"",04/27/2015 12:00:00 AM,05/08/2015 12:00:00 AM,05/11/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26182145";
"META - GOBERNACIÓN,No Definido,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Villavicencio,012 DEL 11 DE JUNIO DE 2014,9002544885,TECNOLOGIA INFORMATICA ORIENTAL LTDA - TIO LTDA,CONTRATO 1331 DE 2013,""137,918,400"",06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,08/08/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181000";
"META - GOBERNACIÓN,No Definido,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Villavicencio,150 DE 2017,901046308,UNION TEMPORAL DEMET 2016,CONTRATO 0076 DE 2017,""14,754,800"",12/22/2017 12:00:00 AM,12/22/2017 12:00:00 AM,12/26/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186495";
"META - GOBERNACIÓN,No Definido,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Villavicencio,RESOLUCION No. 004 DE 2020,900332697,IPS REGION VIVA SAS,2300 DE 2019,""10,038,044"",05/19/2020 12:00:00 AM,07/14/2020 12:00:00 AM,10/30/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189825";
"META - GOBERNACIÓN,No Definido,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Villavicencio,RESOLUCION No. 013 DE 2016,8301312088,CORPORACION RED PAIS RURAL,CONTRATO 1317 DE 2013,""1,082,353,000"",03/31/2016 12:00:00 AM,04/05/2016 12:00:00 AM,04/05/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183330";
"META - GOBERNACIÓN,No Definido,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Villavicencio,RESOLUCION No. 1232 DE 2018,900277511,COMERCIALIZADORA LICUAEXPRES SAS,CONTRATO 0452 DE 2016,""98,289,484"",03/20/2018 12:00:00 AM,03/20/2018 12:00:00 AM,03/22/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186898";
"META - INSTITUTO DE TURISMO DE VILLAVICENCIO,822005959,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Villavicencio,RESOLUCION 069 DE 2016,79822728,WILSON PEDREROS FONSECA,115 DE 2015,""2,940,000"",06/13/2016 12:00:00 AM,06/14/2016 12:00:00 AM,06/15/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183677";
"META - INSTITUTO DE TURISMO DEL META,892000563,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Puerto López,RESOLUCIÓN 095 DE 2019,900916922,CONSORCIO MATAPALO,530 DE 2015,""12,831,478"",03/22/2019 12:00:00 AM,03/22/2019 12:00:00 AM,04/24/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188396";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,El Carmen de Bolívar,000236 DE 2014,9001452566,SOCIEDAD AGROPECUARIA CERRO AZUL LTDA,005-2009 (PROYECTO CIF NO.021-05),""19,988,294"",05/28/2014 12:00:00 AM,07/22/2014 12:00:00 AM,10/30/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181389";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,El Carmen de Bolívar,000237-2014,8305110803,SOCIEDAD AGROPECUARIA EL RENACER LTDA,004-2009 (PROYECTO CIF NO. 023-05),""23,988,294"",05/28/2014 12:00:00 AM,07/22/2014 12:00:00 AM,10/30/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181392";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,El Carmen de Bolívar,000238 DE 2014,8305110788,SOCIEDAD AGROPECUARIA PASO BUENO LTDA,003-2009 (PROYECTO CIF NO.025-05),""23,988,294"",05/28/2014 12:00:00 AM,07/22/2014 12:00:00 AM,10/30/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181388";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,El Carmen de Bolívar,000240 DE 2014,8305110795,SOCIEDAD AGROPECUARIA MONTES DE MARIA LTDA,001-2009 PROYECTO CIF 024-05,""23,988,294"",05/28/2014 12:00:00 AM,07/22/2014 12:00:00 AM,10/29/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181387";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,Puerto Carreño,000527,13806157,ARMANDO PINEDA PINEDA,20070211 PROYECTO CIF 131-06,""64,031,715"",10/17/2014 12:00:00 AM,03/13/2015 12:00:00 AM,03/26/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181983";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,Puerto Carreño,000527,13806157,ARMANDO PINEDA PINEDA,20070211 PROYECTO CIF 131-06,""64,031,715"",10/17/2014 12:00:00 AM,03/13/2015 12:00:00 AM,03/26/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181984";
"MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL (MINAGRICULTURA),899999028,NACIONAL,NACIONAL CENTRALIZADO,Zambrano,000239,9001452409,SOCIEDAD AGROPECUARIA TIERRA GRATA LTDA,002-2009 (PROYECTO CIF NO. 022-05,""23,988,294"",05/28/2014 12:00:00 AM,07/22/2014 12:00:00 AM,10/30/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181390";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,3945,900355125-0,3 PULGADAS SAS,2115 - 2012,""510,250"",12/17/2013 12:00:00 AM,12/17/2013 12:00:00 AM,04/25/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618564";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,RESOLUCION 0315 DEL 23 DE FEBRERO DE 2016,830.017.343,REFRIPLAST LTDA,2677 - 2015,""514,000"",02/23/2016 12:00:00 AM,02/23/2016 12:00:00 AM,02/26/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183200";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,RESOLUCION 1376 - 07 DE JUNIO DE 2016,800.122.772,CORPORACION FESTIVAL IBEROAMERICANO DE TEATRO DE B,0252 - 2016,""19,710,000"",06/07/2016 12:00:00 AM,06/07/2016 12:00:00 AM,06/16/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183683";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,RESOLUCION 2552 DEL 27 DE gosto de 2015,830141264,DISTRICOM ASOCIADOS SAS,1347 - 2015,""213,672,000"",08/27/2015 12:00:00 AM,09/09/2015 12:00:00 AM,03/15/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185255";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,RESOLUCION 4092 DEL 28 NOVIEMBRE 2018,9007851610,GENESIS CONSTRUCCIONES S.A.S,2529 - 2017,""3,673,898"",07/04/2018 12:00:00 AM,12/27/2018 12:00:00 AM,06/04/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188556";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Condoto,0921,9006340550,CONSORCIO INGEOBRAS,2285 - 2013,""25,506,110"",04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,04/25/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618565";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Condoto,129,9006340550,CONSORCIO INGEOBRAS,2285 - 2013,""145,749,331"",01/27/2015 12:00:00 AM,01/28/2015 12:00:00 AM,03/13/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181923";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,La Victoria,RESOLUCION 2643 DEL 3 DE SEPT. 2015,900721795,CONSORCIO NORTE MEDIR,1739 - 2014,""32,104,553"",09/08/2015 12:00:00 AM,09/08/2015 12:00:00 AM,02/16/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185015";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Mompós,2994,19223512,LUIS FERNANDO GONZALEZ PAEZ,1814 - 2011,""47,461,382"",09/30/2013 12:00:00 AM,09/30/2013 12:00:00 AM,04/24/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618563";
